property_type,sector,price,bedRoom,bathroom,agePossession,built_up_area,servant room,furnishing_type,luxury_category
0,sector 2,1.51,3.0,4.0,old,1738.0,1.0,1.0,1
0,sector 83,0.75,2.0,2.0,new,1199.0,0.0,1.0,0
0,sector 104,0.9,2.0,2.0,new,1259.0,0.0,0.0,0
1,sector 28,8.95,5.0,6.0,old,5000.0,0.0,0.0,0
0,sector 37d,1.77,4.0,3.0,new,2025.0,1.0,0.0,0
0,sector 49,1.98,3.0,4.0,old,1750.75,1.0,1.0,1
0,sector 113,2.78,3.0,4.0,new,2350.0,1.0,0.0,2
0,sector 90,0.9,3.0,4.0,new,1765.0,1.0,0.0,2
0,sector 37c,1.43,3.0,3.0,new,1834.0,1.0,0.0,0
0,sector 83,1.76,3.0,3.0,new,1500.0,1.0,1.0,2
0,sector 70,1.6,3.0,5.0,new,1527.0,1.0,0.0,1
0,sector 85,1.09,2.0,2.0,new,1475.0,0.0,0.0,0
1,sector 56,2.95,2.0,2.0,old,1458.0,0.0,0.0,0
0,sohna road,0.5,2.0,2.0,new,591.0,0.0,0.0,0
0,sector 37c,1.44,3.0,3.0,new,2211.0,1.0,0.0,0
0,sector 66,2.1,3.0,4.0,new,1800.0,1.0,1.0,2
0,sector 85,0.8,3.0,4.0,new,1390.0,1.0,1.0,0
0,sector 85,1.65,3.0,4.0,new,2179.0,0.0,0.0,0
0,sector 11,0.8,3.0,2.0,old,1403.0,0.0,0.0,0
0,sector 63,3.0,3.0,3.0,new,2000.0,0.0,0.0,0
0,sector 50,1.88,3.0,3.0,old,1790.0,0.0,1.0,2
0,sector 54,1.75,3.0,4.0,old,1900.0,1.0,1.0,1
0,sector 4,0.46,2.0,2.0,new,1000.0,0.0,1.0,1
0,sector 89,0.42,2.0,2.0,new,769.0,0.0,0.0,0
0,sector 95,0.82,2.0,2.0,new,1095.0,0.0,0.0,1
0,sector 69,1.95,4.0,4.0,new,1819.0,0.0,0.0,2
1,sector 1,1.85,4.0,3.0,old,1284.0,0.0,0.0,0
0,sector 66,3.4,3.0,4.0,new,2200.0,1.0,1.0,1
0,sector 47,1.05,2.0,2.0,new,1108.0,0.0,1.0,0
0,sector 110,3.49,4.0,5.0,new,3077.0,1.0,0.0,2
1,sector 43,11.5,7.0,8.0,old,9000.0,1.0,1.0,0
0,sector 83,1.75,3.0,3.0,new,1600.0,1.0,1.0,2
0,sector 107,0.6,3.0,2.0,new,750.0,0.0,0.0,1
0,sector 82,1.0,2.0,2.0,new,1299.0,0.0,1.0,1
0,sector 90,0.95,3.0,3.0,new,1667.0,1.0,0.0,1
0,sector 67,0.56,2.0,2.0,new,889.0,0.0,0.0,1
1,sector 51,2.25,6.0,3.0,new,900.0,0.0,0.0,1
0,sector 99a,1.6,3.0,3.0,under construction,1810.0,0.0,0.0,0
0,sector 92,1.7,3.0,4.0,under construction,1475.0,0.0,0.0,1
0,sector 56,1.74,3.0,3.0,old,2400.0,1.0,1.0,1
0,sohna road road,1.65,3.0,3.0,new,1051.0,0.0,0.0,1
0,sector 88a,1.65,3.0,3.0,new,1652.0,0.0,0.0,1
0,sector 4,0.21,1.0,1.0,new,500.0,0.0,0.0,0
0,sector 37c,1.0,3.0,3.0,under construction,1629.0,0.0,0.0,1
0,sector 90,1.25,3.0,3.0,old,1437.0,1.0,0.0,1
0,sector 102,1.78,3.0,4.0,old,1748.0,1.0,0.0,1
0,sector 83,1.15,3.0,3.0,new,1350.0,1.0,1.0,2
0,sector 82,0.94,2.0,2.0,new,1299.0,0.0,1.0,1
0,sector 92,1.44,4.0,4.0,new,2267.0,0.0,0.0,0
0,sector 106,0.88,2.0,2.0,new,940.0,0.0,0.0,0
0,sector 65,2.9,4.0,4.0,new,2194.0,0.0,0.0,1
0,sector 88a,1.45,2.0,2.0,new,133.0,0.0,2.0,1
1,sector 7,1.55,2.0,2.0,old,1080.0,0.0,1.0,1
0,sector 25,8.0,5.0,5.0,old,5778.0,1.0,2.0,0
0,sector 79,1.45,2.0,2.0,under construction,1578.0,0.0,0.0,1
1,sector 76,0.75,2.0,2.0,new,745.0,0.0,0.0,0
0,sector 77,1.75,3.0,3.0,new,1900.0,1.0,0.0,1
1,sector 110,2.1,2.0,7.0,new,900.0,0.0,0.0,0
0,sector 82,1.37,3.0,3.0,new,2000.0,1.0,1.0,1
0,sector 85,2.1,3.0,4.0,new,2026.0,1.0,0.0,2
1,sector 7,1.35,4.0,5.0,old,330.0,0.0,0.0,0
0,sector 92,0.65,3.0,2.0,new,1240.0,0.0,0.0,0
1,sector 14,4.15,5.0,4.0,old,2250.0,0.0,1.0,1
0,sector 3,1.1,2.0,2.0,under construction,956.0,0.0,0.0,1
1,sector 43,8.25,5.0,6.0,old,2700.0,1.0,1.0,1
0,sector 92,2.0,4.0,5.0,new,2453.0,1.0,1.0,1
0,sohna road,0.25,2.0,2.0,new,681.0,0.0,1.0,1
0,sector 90,1.65,4.0,4.0,new,2214.0,0.0,0.0,2
0,sector 104,1.75,4.0,5.0,new,2582.0,1.0,0.0,1
1,sector 2,2.5,4.0,4.0,old,1557.0,0.0,0.0,0
0,sector 2,1.5,3.0,4.0,old,1738.0,1.0,0.0,1
0,sector 63,7.9,4.0,4.0,under construction,3950.0,0.0,0.0,1
0,sector 70a,2.75,3.0,3.0,new,2150.0,0.0,0.0,0
0,sector 86,1.55,3.0,3.0,new,1900.0,0.0,0.0,0
0,sector 70a,1.55,3.0,3.0,new,1600.0,1.0,0.0,0
0,sector 70a,1.8,3.0,3.0,new,1925.0,0.0,0.0,1
0,sector 56,2.05,4.0,4.0,new,2000.0,1.0,1.0,0
0,sohna road,0.27,2.0,2.0,new,640.0,0.0,0.0,0
0,manesar,1.25,3.0,3.0,old,2944.0,1.0,0.0,0
1,sector 26,12.5,4.0,5.0,old,3240.0,1.0,1.0,1
0,sector 103,1.32,3.0,3.0,new,1300.0,0.0,0.0,0
0,sector 79,1.5,3.0,4.0,new,1416.0,1.0,1.0,1
0,sector 81,2.5,3.0,3.0,new,1700.0,1.0,2.0,2
0,sector 112,5.49,4.0,5.0,new,3655.35,1.0,1.0,2
0,sector 106,1.0,2.0,2.0,new,940.0,0.0,1.0,0
0,sector 102,1.35,3.0,3.0,new,1315.0,1.0,0.0,1
0,sector 30,0.69,2.0,2.0,old,896.0,0.0,0.0,1
0,sector 112,3.65,3.0,5.0,new,2800.0,1.0,0.0,1
0,sector 107,1.8,3.0,4.0,new,1837.0,1.0,0.0,1
1,sector 105,1.3,3.0,3.0,old,1125.0,0.0,0.0,0
0,sector 69,1.68,4.0,4.0,new,1819.0,0.0,0.0,1
0,sector 67,2.7,4.0,4.0,old,2127.0,1.0,1.0,1
0,sector 81,0.4,2.0,2.0,new,586.0,0.0,0.0,0
0,sector 53,6.44,4.0,4.0,old,3068.0,1.0,1.0,1
1,sector 25,10.0,5.0,6.0,old,2700.0,1.0,1.0,1
1,sector 105,1.2,3.0,2.0,old,1185.51,0.0,0.0,0
0,sector 36a,0.45,1.0,1.0,new,452.0,0.0,0.0,0
0,sector 37d,1.5,3.0,2.0,new,1376.0,0.0,0.0,0
0,sector 56,1.59,4.0,3.0,old,1900.0,0.0,1.0,0
1,sector 108,10.5,5.0,4.0,new,7331.0,0.0,0.0,1
1,sector 12,1.2,2.0,4.0,new,846.0,0.0,1.0,0
1,sector 108,1.7,4.0,4.0,new,3000.0,0.0,0.0,0
0,sector 68,0.92,2.0,2.0,under construction,1127.0,0.0,0.0,1
0,sector 103,2.2,4.0,6.0,new,2602.0,1.0,1.0,1
0,sector 84,1.48,3.0,3.0,new,1624.0,1.0,1.0,1
0,sector 84,2.2,4.0,4.0,new,3222.0,1.0,0.0,0
0,sector 90,1.75,4.0,4.0,new,2468.0,1.0,0.0,1
0,sector 103,2.0,4.0,5.0,new,2416.0,1.0,0.0,0
0,sector 2,0.4,1.0,1.0,old,450.0,0.0,1.0,0
0,sector 65,1.73,3.0,3.0,new,1262.0,1.0,2.0,2
1,sector 54,2.0,9.0,9.0,new,60.0,1.0,2.0,0
0,sector 109,1.75,3.0,4.0,new,1946.0,1.0,0.0,1
0,sector 83,1.6,3.0,3.0,new,1674.0,1.0,1.0,2
1,sector 26,16.0,4.0,4.0,new,4235.0,0.0,0.0,0
1,sector 43,10.5,4.0,4.0,old,3762.0,1.0,0.0,1
0,sector 92,0.9,3.0,2.0,new,1240.0,0.0,0.0,1
0,sector 2,1.0,2.0,3.0,old,1000.0,0.0,0.0,0
0,sector 86,0.8,2.0,2.0,new,1360.0,0.0,0.0,0
0,sector 86,1.05,3.0,3.0,under construction,1715.0,1.0,0.0,0
0,sector 76,0.5,2.0,2.0,under construction,844.0,0.0,0.0,1
0,sector 90,2.0,4.0,4.0,old,2468.0,1.0,0.0,0
0,sector 95,0.55,3.0,2.0,new,811.0,0.0,1.0,1
0,sector 63a,3.23,3.0,3.0,new,1202.0,1.0,0.0,1
0,sector 85,1.04,2.0,3.0,new,1576.0,0.0,0.0,1
0,sector 102,2.2,3.0,4.0,new,1186.0,1.0,1.0,0
0,sector 81,3.45,4.0,4.0,new,2599.0,1.0,2.0,2
0,sector 56,1.5,3.0,5.0,old,2250.0,0.0,1.0,1
0,sohna road,0.21,1.0,1.0,new,438.0,0.0,0.0,0
0,sector 92,0.7,3.0,3.0,under construction,140.0,0.0,0.0,0
0,sohna road,0.24,1.0,1.0,new,360.0,0.0,0.0,1
0,sector 103,1.34,3.0,3.0,new,1725.0,1.0,1.0,0
0,sector 70,0.99,3.0,4.0,under construction,1416.0,0.0,0.0,0
0,sector 50,6.75,4.0,4.0,old,3395.0,0.0,0.0,0
0,sector 89,1.05,2.0,2.0,under construction,1103.0,0.0,0.0,0
0,sector 61,2.2,3.0,3.0,new,1721.0,0.0,0.0,2
0,sector 70,1.8,3.0,5.0,new,2167.0,0.0,0.0,1
0,sector 69,1.68,4.0,4.0,new,1819.0,0.0,0.0,1
0,sector 33,1.65,3.0,3.0,under construction,2218.0,1.0,0.0,0
1,sector 82,6.5,4.0,3.0,new,3240.0,0.0,0.0,0
1,sector 43,2.5,7.0,7.0,new,963.0,0.0,1.0,0
0,sector 33,1.4,2.0,2.0,under construction,1448.0,0.0,0.0,1
1,sector 12,1.0,3.0,7.0,old,3750.0,0.0,0.0,0
0,manesar,0.68,3.0,3.0,old,1526.0,0.0,0.0,0
0,sector 104,1.4,3.0,2.0,under construction,1120.0,0.0,0.0,0
1,sector 39,7.0,10.0,11.0,new,7000.0,0.0,1.0,0
0,sector 104,0.75,2.0,2.0,new,1148.0,0.0,0.0,1
1,sector 48,8.4,4.0,4.0,old,3240.0,1.0,1.0,0
0,sector 92,0.85,3.0,2.0,new,1300.0,0.0,0.0,0
0,sector 103,0.8,2.0,2.0,new,1361.0,0.0,0.0,0
0,sohna road,0.29,2.0,2.0,new,743.0,0.0,0.0,0
0,sector 59,3.9,3.0,1.0,under construction,2295.0,0.0,0.0,0
0,new sector 2,0.22,2.0,2.0,new,556.0,0.0,1.0,0
0,sector 33,1.1,2.0,2.0,old,1100.0,0.0,1.0,0
0,sector 37d,1.0,3.0,5.0,under construction,1833.0,1.0,0.0,0
0,sector 74,1.52,2.0,2.0,new,1250.0,0.0,0.0,2
0,sector 106,1.4,4.0,6.0,new,1535.0,1.0,0.0,2
0,sector 39,2.0,3.0,3.0,old,2400.0,0.0,0.0,0
0,sector 104,1.32,2.0,2.0,new,1403.0,0.0,0.0,1
0,sector 65,1.7,3.0,3.0,new,1081.0,0.0,1.0,1
0,sector 37c,0.99,3.0,4.0,new,1660.0,1.0,0.0,0
0,sector 37d,1.78,4.0,3.0,new,1983.0,1.0,0.0,1
0,sector 49,2.64,3.0,4.0,old,2252.0,1.0,1.0,1
1,sector 23,2.4,3.0,3.0,old,2000.0,0.0,0.0,0
1,sector 50,7.0,4.0,4.0,old,3400.0,1.0,0.0,1
0,sector 85,0.55,2.0,2.0,new,1050.0,0.0,0.0,2
1,sector 26,13.5,5.0,5.0,old,4518.0,1.0,1.0,1
0,sector 79,1.2,3.0,3.0,new,1321.0,0.0,1.0,1
0,sector 60,2.85,3.0,4.0,new,2045.0,1.0,1.0,2
0,sector 89,0.8,2.0,2.0,under construction,1441.0,0.0,0.0,0
0,sector 85,2.15,4.0,5.0,new,2366.0,1.0,0.0,2
0,sector 108,1.68,3.0,3.0,new,1338.29,1.0,1.0,1
1,sector 109,5.9,4.0,5.0,new,2430.0,1.0,1.0,1
1,sector 4,3.25,3.0,3.0,old,2250.0,0.0,0.0,0
0,sector 67,3.15,3.0,4.0,new,2219.0,1.0,1.0,1
0,sector 71,1.4,3.0,3.0,old,1958.0,0.0,1.0,1
0,sector 111,2.58,3.0,4.0,new,2200.0,1.0,0.0,1
0,sector 91,0.9,2.0,2.0,new,1186.0,0.0,2.0,1
0,sector 103,0.89,2.0,3.0,new,1257.0,1.0,0.0,1
0,sector 102,2.22,3.0,4.0,new,2000.0,1.0,0.0,1
0,sector 106,1.35,4.0,3.0,old,1678.0,1.0,0.0,1
0,sohna road,0.48,2.0,2.0,under construction,995.0,0.0,0.0,0
0,sector 65,2.0,2.0,2.0,new,1433.0,0.0,0.0,0
1,dwarka expressway,0.85,1.0,5.0,new,600.0,0.0,0.0,0
0,sector 86,1.93,3.0,4.0,new,2068.0,1.0,0.0,1
0,sector 92,0.5,3.0,3.0,new,579.0,0.0,0.0,0
0,sector 33,1.35,3.0,2.0,new,1444.0,0.0,0.0,1
0,sohna road,0.21,1.0,1.0,new,484.0,0.0,0.0,0
1,sector 28,9.0,6.0,7.0,old,3240.0,1.0,0.0,1
0,sector 83,1.0,3.0,3.0,new,1575.0,0.0,1.0,2
0,sector 109,2.2,3.0,4.0,new,1860.0,1.0,0.0,2
0,sector 33,1.39,3.0,2.0,under construction,1333.0,0.0,0.0,1
0,sector 12,0.6,3.0,3.0,new,1178.0,0.0,0.0,0
0,sector 92,0.42,2.0,2.0,new,657.0,0.0,1.0,0
0,sector 83,1.15,3.0,2.0,new,1588.0,0.0,0.0,0
0,manesar,0.9,3.0,3.0,old,2321.0,1.0,0.0,0
0,sector 81,2.2,3.0,4.0,new,2481.0,1.0,1.0,2
0,sector 102,2.15,3.0,3.0,new,1690.0,0.0,1.0,0
1,sector 10a,3.6,3.0,4.0,old,1836.0,0.0,1.0,0
0,sector 90,1.25,3.0,3.0,old,1541.0,1.0,0.0,0
0,sector 68,1.0,2.0,2.0,new,1361.0,1.0,0.0,1
0,manesar,0.65,3.0,2.0,old,1696.0,0.0,0.0,0
0,sector 37c,1.5,3.0,4.0,new,2134.0,1.0,0.0,1
0,sector 67a,1.3,2.0,2.0,new,1296.0,0.0,0.0,1
1,sector 12,1.7,1.0,1.0,old,2000.0,0.0,0.0,0
0,sector 103,0.88,2.0,2.0,new,1232.0,0.0,0.0,1
0,sector 28,1.0,1.0,1.0,old,995.0,0.0,1.0,1
1,sector 109,5.75,4.0,4.0,new,4800.0,1.0,0.0,1
1,sector 49,6.75,5.0,4.0,old,3420.0,1.0,0.0,1
1,sector 4,0.58,2.0,2.0,old,67.0,0.0,0.0,0
0,sector 65,2.1,2.0,2.0,new,1015.0,0.0,0.0,0
0,sector 66,2.8,3.0,3.0,new,1950.0,1.0,2.0,1
1,sector 57,3.8,2.0,8.0,new,1458.0,0.0,1.0,1
0,manesar,0.73,3.0,3.0,old,1705.0,1.0,0.0,1
0,sector 79,0.71,2.0,2.0,under construction,1295.0,0.0,0.0,0
0,sector 90,0.65,2.0,2.0,new,1222.0,0.0,0.0,2
0,sector 107,0.28,2.0,2.0,new,543.0,0.0,0.0,0
0,sector 85,2.0,4.0,5.0,new,2545.0,1.0,0.0,1
1,sector 82,7.0,4.0,4.0,new,3240.0,1.0,1.0,0
0,sector 33,1.3,2.0,2.0,new,1095.0,0.0,0.0,0
0,sohna road,0.3,2.0,2.0,new,524.0,0.0,2.0,1
1,sector 46,5.5,8.0,8.0,old,2385.0,0.0,1.0,0
0,sector 74,1.4,2.0,2.0,new,1289.0,0.0,1.0,2
0,sector 67,2.87,3.0,3.0,new,2095.0,1.0,1.0,2
0,sector 86,1.3,3.0,3.0,old,1747.0,1.0,0.0,1
0,sector 88a,1.31,2.0,2.0,new,1463.0,0.0,0.0,1
1,sector 11,1.8,8.0,5.0,old,2476.0,0.0,0.0,0
1,sector 50,7.0,4.0,4.0,old,2160.0,1.0,0.0,0
0,sector 72,3.3,3.0,4.0,new,2185.0,1.0,2.0,2
1,sector 70a,5.4,4.0,5.0,new,2610.0,1.0,1.0,1
0,sector 90,1.6,4.0,4.0,new,2139.0,1.0,0.0,1
0,sector 33,1.45,3.0,2.0,under construction,1512.0,0.0,0.0,0
1,sector 12,1.7,5.0,5.0,old,2000.0,0.0,0.0,0
0,sector 63a,2.1,2.0,2.0,under construction,1400.0,0.0,0.0,0
1,sector 8,0.82,2.0,3.0,old,900.0,0.0,0.0,0
0,manesar,0.85,3.0,2.0,old,1508.0,0.0,0.0,0
1,sector 26,3.25,3.0,3.0,old,8829.0,0.0,0.0,1
0,sector 54,3.25,3.0,3.0,old,2558.0,0.0,1.0,1
0,sector 28,1.35,2.0,2.0,old,1109.0,0.0,0.0,0
0,sector 109,1.9,4.0,4.0,new,2765.0,1.0,0.0,2
0,sector 65,2.65,2.0,2.0,new,1433.0,0.0,0.0,0
1,sector 15,1.07,2.0,2.0,old,900.0,1.0,0.0,0
0,sector 92,0.75,3.0,2.0,new,1556.0,0.0,0.0,0
0,sector 90,1.7,4.0,4.0,old,2005.0,1.0,0.0,0
0,sector 49,0.94,1.0,2.0,old,746.0,0.0,0.0,0
0,sector 112,3.75,3.0,5.0,new,2536.0,1.0,1.0,0
0,sector 83,1.1,3.0,3.0,new,1570.0,1.0,1.0,1
0,sohna road,0.74,2.0,2.0,new,1367.0,0.0,0.0,1
0,sector 95,0.32,2.0,2.0,new,610.0,0.0,1.0,1
0,sector 78,0.8,3.0,2.0,old,1472.0,0.0,0.0,1
0,sector 43,2.09,3.0,3.0,old,1294.0,0.0,1.0,1
0,sector 43,1.5,3.0,3.0,old,1385.0,0.0,1.0,2
0,sector 65,2.0,3.0,3.0,new,1833.0,1.0,1.0,1
0,sector 83,0.75,3.0,3.0,new,1162.0,0.0,1.0,0
1,sector 24,3.51,4.0,4.0,under construction,2844.0,1.0,1.0,2
0,sector 54,1.5,3.0,3.0,old,1700.0,0.0,1.0,1
0,sector 102,1.4,3.0,3.0,new,1493.0,1.0,1.0,1
0,sohna road,0.54,2.0,2.0,new,922.0,0.0,0.0,0
0,sector 90,0.92,3.0,4.0,new,1493.0,1.0,0.0,1
0,sector 37c,1.27,3.0,3.0,new,1581.0,0.0,0.0,0
1,sector 17b,8.5,4.0,4.0,old,4518.0,1.0,1.0,0
0,sohna road,0.54,2.0,2.0,new,939.0,0.0,0.0,2
0,sector 86,0.42,2.0,2.0,new,557.0,1.0,0.0,1
1,sector 3 phase 2,1.0,3.0,4.0,new,900.0,0.0,0.0,0
0,sector 89,1.42,3.0,3.0,new,1581.0,0.0,0.0,0
0,sector 65,2.44,3.0,3.0,under construction,1654.0,0.0,0.0,0
0,sector 106,6.3,5.0,6.0,under construction,3797.0,0.0,1.0,1
1,sector 4,5.0,3.0,3.0,old,4950.0,0.0,0.0,0
1,sector 2,2.75,3.0,3.0,old,1557.0,0.0,1.0,0
0,sector 2,0.98,2.0,2.0,old,1416.0,0.0,0.0,1
0,sector 70,2.0,4.0,5.0,new,2172.0,1.0,1.0,0
0,sector 60,3.7,4.0,5.0,new,2534.0,1.0,1.0,2
0,sector 81,3.3,4.0,5.0,new,3070.0,1.0,1.0,2
1,sector 50,12.0,5.0,6.0,old,3240.0,0.0,0.0,1
0,sector 71,1.16,3.0,3.0,old,1577.0,1.0,1.0,1
1,sector 25,6.5,3.0,9.0,old,1935.0,1.0,1.0,1
0,sector 71,1.2,3.0,3.0,new,1466.0,0.0,1.0,0
0,sohna road,0.85,3.0,2.0,new,1080.0,0.0,0.0,0
0,sector 112,3.1,2.0,2.0,new,1500.0,1.0,1.0,1
0,sector 63a,3.7,3.0,3.0,under construction,2667.0,0.0,0.0,1
0,sector 67,3.39,3.0,4.0,new,2100.0,1.0,1.0,0
0,sector 68,0.9,2.0,2.0,new,1311.0,0.0,0.0,0
0,sector 54,7.0,4.0,6.0,old,2715.0,1.0,1.0,1
0,sector 55,1.44,3.0,3.0,old,1700.0,0.0,1.0,0
0,sector 81,2.3,3.0,4.0,new,1893.0,1.0,2.0,2
1,sector 50,12.0,3.0,4.0,old,3240.0,1.0,1.0,1
0,sector 104,1.05,3.0,4.0,new,2000.0,1.0,1.0,1
0,sector 2,0.56,1.0,1.0,old,722.0,0.0,0.0,1
0,sector 104,1.35,4.0,5.0,new,3000.0,1.0,0.0,1
1,sector 2,5.7,9.0,9.0,old,2430.0,0.0,1.0,0
0,sector 67a,1.5,2.0,2.0,new,1500.0,0.0,1.0,0
0,sector 3,0.8,3.0,3.0,old,1000.0,0.0,0.0,0
1,sector 67,3.0,4.0,4.0,old,2800.0,0.0,0.0,0
0,sector 65,2.8,3.0,3.0,new,1650.0,1.0,0.0,1
0,sector 107,0.28,2.0,2.0,new,543.0,0.0,0.0,0
1,sector 50,7.1,5.0,4.0,old,2160.0,0.0,1.0,1
0,sector 102,1.4,2.0,2.0,new,1166.0,0.0,1.0,0
0,sector 72,3.25,3.0,3.0,old,2986.0,1.0,0.0,1
0,sector 86,1.6,3.0,3.0,new,1548.0,0.0,1.0,2
0,sector 108,0.9,2.0,3.0,new,978.23,1.0,0.0,1
1,sector 50,10.45,4.0,5.0,old,4000.0,1.0,1.0,1
0,sector 107,0.52,3.0,2.0,new,717.0,0.0,0.0,0
0,sector 2,3.35,4.0,4.0,new,5000.0,0.0,0.0,1
1,sector 14,3.4,3.0,3.0,old,2250.0,0.0,0.0,0
0,sector 33,1.1,2.0,2.0,under construction,1275.0,0.0,0.0,0
0,sector 37d,0.5,3.0,3.0,under construction,778.0,0.0,0.0,0
0,sector 71,0.37,1.0,1.0,new,425.0,0.0,1.0,0
0,sector 83,1.3,3.0,3.0,new,1387.0,1.0,1.0,2
0,sohna road,0.72,2.0,2.0,new,1095.0,0.0,0.0,2
0,sector 103,1.35,3.0,3.0,new,1620.0,0.0,1.0,2
0,sector 81,4.0,4.0,5.0,new,3801.0,1.0,1.0,1
0,sector 62,9.14,4.0,6.0,new,3932.0,1.0,1.0,1
0,sector 84,0.35,2.0,2.0,new,537.0,0.0,0.0,0
0,sector 83,1.19,2.0,2.0,new,1630.0,0.0,0.0,0
0,sector 85,2.2,4.0,5.0,new,2390.0,1.0,0.0,2
0,sector 85,2.1,4.0,4.0,new,2600.0,1.0,0.0,0
0,sohna road,1.05,2.0,2.0,new,1175.97,0.0,0.0,0
0,sector 83,1.25,3.0,3.0,new,1792.0,1.0,0.0,1
0,sohna road,0.3,2.0,2.0,new,567.0,0.0,0.0,0
1,sector 24,3.5,2.0,4.0,old,1080.0,0.0,0.0,0
0,sector 68,1.7,4.0,4.0,new,1809.0,0.0,0.0,0
0,sector 81,3.45,4.0,4.0,old,2527.0,1.0,0.0,1
1,sector 3,1.5,7.0,2.0,old,1980.0,0.0,0.0,0
0,sector 58,4.85,4.0,5.0,new,3182.0,1.0,1.0,0
0,sector 49,1.72,3.0,3.0,old,2444.0,0.0,1.0,1
0,sector 107,0.37,2.0,2.0,new,496.0,0.0,0.0,1
0,sector 63a,3.5,3.0,3.0,under construction,1350.0,0.0,0.0,0
0,sector 67a,1.4,2.0,2.0,new,1149.0,0.0,0.0,1
0,sector 82a,1.85,3.0,3.0,new,1668.0,0.0,1.0,0
0,sector 103,1.69,3.0,3.0,new,1670.0,0.0,0.0,0
0,sector 69,0.75,2.0,2.0,under construction,991.0,0.0,0.0,0
0,sector 84,1.52,3.0,4.0,new,1703.0,1.0,0.0,1
0,sector 102,2.6,3.0,3.0,new,2351.0,1.0,0.0,1
0,sector 84,1.5,3.0,3.0,new,1833.0,1.0,1.0,0
0,sector 81,1.45,3.0,3.0,new,1650.0,0.0,1.0,1
0,sector 2,0.55,1.0,1.0,old,588.0,0.0,0.0,0
0,sector 107,0.28,2.0,2.0,new,543.0,0.0,0.0,0
1,sector 110,0.34,1.0,1.0,new,500.0,0.0,0.0,0
0,sector 70,0.53,2.0,2.0,under construction,991.0,0.0,0.0,0
0,sohna road,0.95,3.0,2.0,new,1210.0,0.0,0.0,1
0,sector 77,1.35,3.0,3.0,new,1451.0,0.0,1.0,1
0,sector 110,4.25,5.0,5.0,new,3511.0,1.0,0.0,1
1,sector 25,16.0,6.0,5.0,new,6000.0,0.0,0.0,0
0,sector 37c,0.38,2.0,2.0,new,925.0,0.0,0.0,1
1,sector 33,9.5,5.0,7.0,under construction,4071.0,1.0,0.0,1
0,sohna road,0.2,1.0,1.0,new,474.042156,0.0,0.0,1
0,gwal pahari,1.0,2.0,2.0,new,833.0,0.0,1.0,0
0,sector 70,1.75,3.0,4.0,new,1950.0,1.0,0.0,0
0,sector 67a,2.08,3.0,3.0,under construction,1563.0,0.0,0.0,1
0,sector 109,2.15,3.0,4.0,new,1896.0,1.0,0.0,1
0,sector 61,1.6,2.0,2.0,under construction,1278.0,0.0,0.0,0
1,sector 25,13.0,6.0,8.0,new,2844.0,1.0,2.0,0
0,sohna road,1.01,2.0,2.0,under construction,1184.0,0.0,0.0,1
0,sector 95,0.55,2.0,2.0,new,1256.0,0.0,0.0,1
0,sector 79,1.72,3.0,4.0,new,2050.0,0.0,0.0,0
0,sector 63a,3.3,3.0,3.0,under construction,2150.0,1.0,0.0,1
1,sector 103,3.25,4.0,3.0,under construction,4000.0,0.0,0.0,1
0,sector 113,2.87,4.0,4.0,under construction,2553.0,1.0,0.0,1
1,sector 15,10.0,5.0,5.0,old,4518.0,0.0,0.0,0
0,sector 109,0.79,3.0,2.0,new,1213.0,0.0,1.0,0
0,sector 48,2.65,4.0,4.0,old,2134.0,1.0,1.0,2
0,sector 52,1.45,3.0,3.0,new,1800.0,0.0,1.0,1
0,sector 85,1.07,2.0,2.0,new,1484.0,0.0,0.0,1
1,sector 109,6.0,5.0,5.0,new,6228.0,1.0,0.0,2
1,sector 66,12.0,5.0,6.0,new,3150.0,1.0,1.0,2
0,sector 69,1.7,4.0,4.0,new,1819.0,0.0,0.0,1
0,sector 86,0.5,2.0,2.0,new,668.0,0.0,0.0,0
0,sohna road,0.9,3.0,3.0,new,1599.0,0.0,0.0,1
0,sector 51,3.55,5.0,6.0,old,5200.0,1.0,1.0,2
0,sector 99,0.95,2.0,3.0,new,1611.0,1.0,0.0,0
0,sector 85,2.1,4.0,5.0,new,2545.0,0.0,1.0,1
1,sector 43,10.85,8.0,8.0,old,3762.0,1.0,2.0,2
1,sector 109,1.55,3.0,2.0,new,2360.0,0.0,0.0,0
1,sector 7,0.95,2.0,1.0,new,450.0,0.0,0.0,0
0,sector 107,1.02,2.0,2.0,new,1388.0,0.0,0.0,1
0,sector 60,3.0,3.0,3.0,new,2400.0,1.0,1.0,2
0,sector 70,1.62,3.0,5.0,new,1527.0,1.0,0.0,0
0,sector 68,0.84,2.0,2.0,new,1180.0,0.0,0.0,0
1,sector 25,6.5,4.0,4.0,old,1800.0,1.0,0.0,1
0,sector 83,1.38,3.0,3.0,new,1350.0,1.0,1.0,0
0,sector 12,0.35,2.0,2.0,old,737.0,0.0,0.0,0
0,sector 113,3.0,3.0,3.0,new,2460.0,1.0,0.0,2
0,sector 104,2.6,3.0,4.0,new,2061.0,1.0,0.0,1
0,sector 69,1.51,3.0,3.0,new,1325.0,0.0,2.0,2
0,sector 33,0.4,2.0,2.0,under construction,623.0,0.0,0.0,0
0,sector 102,1.7,3.0,4.0,new,1750.0,1.0,1.0,2
0,sector 84,1.01,3.0,3.0,new,1475.0,0.0,0.0,0
